ID Posisi,Nama Posisi,Nama Mitra,Nama Kegiatan,Quota Posisi,Lokasi Bekerja,Tipe Aktivitas,URL Logo
d9fc465b-6c91-11ed-8441-22d0c8df9d48,BUILDING & MAINTENANCE,Alfamart,Optimalisasi Ukur dan Gambar Renovasi Toko Alfamart,3,Kota Tangerang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg
055c11b6-6fc1-11ed-8b84-22d0c8df9d48,Business Administration Intern,PT Petrokimia Gresik,Petrokimia Undergraduate Apprenticeship Program Cycle 4,3,Kab. Gresik,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_87fed9ce-8cc7-4c55-8727-1c02a5030d20.png
81ec85aa-6ba7-11ed-bc50-b2867cbd16b8,Business Analyst,GITS.ID,Implementasi dan pengembangan dalam Objective and Key Results,6,Kota Bandung,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e0e58a43-a4fc-4884-b9cb-dd7410b8989d.jpg
ed1fd06b-56cc-11ed-b186-36a705b63a4f,Business Analyst,Nusantara Infrastructure,Economic Feasibility Analysis & Traffic Volume Planning of Toll Road - Makassar,1,Kota Makassar,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_38539944-f328-4d58-bef3-1d8a97f607e4.jpg
348fe57f-60bd-11ed-9380-320b4c7afbe7,Business Analyst - Jakarta (Head Office),ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
98e60fc2-6ecb-11ed-9cff-0278cb7f6574,Business and Management Specialist,Bluebird Group,Belajar Birdsama Bluebird,1,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344c87cc-627d-46d8-a4cb-650b8e73d167.jpg
8243a822-7061-11ed-b6f6-62d54cabf853,Business Development ,Citiasia Inc.,Smart Cities & Smart enterprises: Co-Creation Solution & Innovation Development Internship Programs ,10,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_53530d4e-b597-4989-ba93-d03aeb8da921.png
812ec61a-6faa-11ed-8b84-22d0c8df9d48,Business Development and Partnership,YHC QuIP (Quality Internship Program),Implies Smart4.0 for Education ,10,Banten dan Kalimantan Selatan ,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_36c92668-9a5e-4ef2-89e6-717e1c387010.png
6f44bffb-6ff9-11ed-b6f6-62d54cabf853,Business Development Intern,BNI,BNI Ekspor dan Diaspora,4,Kota Jakarta Pusat,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_642f3ae3-5162-4f40-aba6-e0c819df5f56.jpg
89519665-6bc7-11ed-934e-964ca1abcf1b,Business Development Specialist,Alfamidi,OPTIMIZING QUALITY ON PREPAID TRANSACTION,2,Kota Tangerang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_2c238d7b-1e65-4e87-9fc1-68573e234f74.jpg
30d01a1f-6c8c-11ed-8fcc-563600033649,Business Development Specialist,Alfamidi,EXCELLENT HANDLING COMPLAIN,2,Kota Tangerang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_2c238d7b-1e65-4e87-9fc1-68573e234f74.jpg
da1a3dba-7060-11ed-a7a1-0278cb7f6574,Business Executive ,Citiasia Inc.,Smart Cities & Smart enterprises: Co-Creation Solution & Innovation Development Internship Programs ,12,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_53530d4e-b597-4989-ba93-d03aeb8da921.png
88c90b4f-543d-11ed-8e0a-3642855f7e03,Business & Financial Analyst Intern,Nusantara Infrastructure,Analisa Bisnis dan Valuasi dalam Merger & Akuisisi dan Project Baru di Industri Infrastruktur,2,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_38539944-f328-4d58-bef3-1d8a97f607e4.jpg
5cd13bc3-55ad-11ed-adef-fa00dd4e79e4,Business Intelligence Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg
5dfbfae6-6fb4-11ed-a7a1-0278cb7f6574,Business Intelligence Specialist,Bluebird Group,Belajar Birdsama Bluebird,1,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344c87cc-627d-46d8-a4cb-650b8e73d167.jpg
23086668-6001-11ed-b7c7-aaf123262558,Business Ops Intern,Zenius,Zenius Professionals Practice Program Angkatan 4,2,Kota Jakarta Selatan,BLENDED,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344946d7-f9c2-4c1e-8af0-646114c7d8ad.png
2f32c367-55aa-11ed-a8a3-d299d3302380,Business & Performance Management Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),2,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg
d8865ca5-60c8-11ed-9380-320b4c7afbe7,Business Process  Analyst - Jakarta (Head Office),ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,4,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
05cdf645-55a7-11ed-8e0a-3642855f7e03,Business Process Management Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),6,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg
14411141-6fbb-11ed-83fd-7e8ddab09462,Business Program Development,YHC QuIP (Quality Internship Program),Improving Performance Skill Through Project Management,10,Batola dan Banjarmasin Kalimantan Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_36c92668-9a5e-4ef2-89e6-717e1c387010.png
fd87dc2f-5502-11ed-a443-0a3963f6cf56,Business Relation Management Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),4,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg
31569864-60a5-11ed-b4b5-baaa6764964c,Business Representative - Bali,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
a2a7e8e4-60a9-11ed-b4b5-baaa6764964c,Business Representative - Bandung,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
7671c641-60ab-11ed-b7c7-aaf123262558,Business Representative - Banjarmasin,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
300d3ac2-60b1-11ed-9380-320b4c7afbe7,Business Representative - Lampung,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
ec089b98-60a7-11ed-b3af-8a7c8006de3f,Business Representative - Malang,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
1b05e09a-60a7-11ed-b7c7-aaf123262558,Business Representative - Manado,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
3db6bdc2-60ae-11ed-b3af-8a7c8006de3f,Business Representative - Pekanbaru,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
fbe8141f-60b2-11ed-aaab-4a119f027d25,Business Representatives - Jakarta,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,4,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
0f12c54c-60cf-11ed-aaab-4a119f027d25,Business Representative - Surabaya,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
a89dfe25-6ff5-11ed-83e6-668d7502ff5d,Business Research ,Bangbeli, Project-Based Learning Internship Bangbeli,3,Kota Malang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c75e82ed-0291-4702-be9a-43e96b6e253d.png
96069a30-7ad0-11ed-b405-728dbbd1a348,Business Support,BCA,Business Support,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_6c0a7c7b-8ff3-4214-8474-2872769e4063.jpg
f495a42e-81ba-11ed-b579-e28bf6b6d14d,Camera Person,VOCASIA,Vocasia Internship Professional Edutech Program,1,Kota Jakarta Timur,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_47596fd8-2b46-4ad8-8a00-392d7c8107a2.png
f9b57f3d-55a9-11ed-a8a3-d299d3302380,Category Management Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg
36b7ef1f-6b95-11ed-8147-a2c3ec1c6e84,Central Warehouse Administration Assistant,PT Bumitama Gunajaya Agro,Planter Development Program,2,Kab. Kotawaringin Timur,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png
9d4f92d7-5fe2-11ed-830e-b229ea0b86ea,Channel Survey & Audit Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg
6861a4c6-6fa1-11ed-ab38-feb214c74b66,Civil and Architecture Intern ,PT Petrokimia Gresik,Petrokimia Undergraduate Apprenticeship Program Cycle 4,3,Kab. Gresik,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_87fed9ce-8cc7-4c55-8727-1c02a5030d20.png
abec228b-54d4-11ed-8e0a-3642855f7e03,Civil Engineering Intern,Nusantara Infrastructure,Nusantara All Division ,2,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_38539944-f328-4d58-bef3-1d8a97f607e4.jpg
bccaa5f4-6b03-11ed-bb11-f69d568c6c8e,Civil & Infrastructure Engineer Officer,PT Bumitama Gunajaya Agro,Officer Development Program,1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png
b7184b01-63e3-11ed-8ffa-4eaca8c1bf53,Civil works and Structural Engineer,Methanol Plant,Aktifitas 1- Evaluasi Strategi Efisiensi Sumber Daya dalam Proses Produksi Methanol untuk mencapai PROPER Emas PT. KMI pada tahun 2023.,2,Kota Bontang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_89d550ad-f9dd-49b3-9cb2-b6d72b4424b8.jpg
518da48c-6496-11ed-b74d-2af064b3727d,Civil works and Structural Engineer,Methanol Plant,"Aktifitas 2- Evaluasi Strategi Penurunan Emisi dalam Proses Produksi Methanol dengan memanfaatkan renewable energy dan optimasi permesinan, untuk mendukung target Net Zero Emission pada tahun 2060",2,Kota Bontang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_89d550ad-f9dd-49b3-9cb2-b6d72b4424b8.jpg
e8794c01-64e4-11ed-bf50-124073a7b39a,Coach Assistant Intern (for Sekolah 4.0 Program),Orbit Future Academy, Orbit 4 Indonesia Internship Program,2,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_58c94cca-97a8-4618-a010-5296281e0222.jpg
aed46810-64e3-11ed-8ebb-320b4c7afbe7,Coaches AI and Cloud Intern (Operations),Orbit Future Academy, Orbit 4 Indonesia Internship Program,3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_58c94cca-97a8-4618-a010-5296281e0222.jpg
deed8d3c-55a0-11ed-a443-0a3963f6cf56,Commerce Planning Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),2,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg
02f063d2-6c96-11ed-9738-0278cb7f6574,Commercial Excellence,PT ISS Indonesia,Great ISS Internship Program (GETS Program),2,Kota Tangerang Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_0f2ff0f5-9860-45ed-8d64-857e7d2125f7.png
e41e8a06-642a-11ed-b5cc-0a223dcf0f66,Commercial Marketing Intern,Zenius,Zenius Professionals Practice Program Angkatan 4,2,Kota Jakarta Selatan,BLENDED,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344946d7-f9c2-4c1e-8af0-646114c7d8ad.png
5430bcab-6b13-11ed-98f2-a6bfdab34a31,Commercial & Palm Logistic,PT Bumitama Gunajaya Agro,Officer Development Program,4,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png
f6648ddc-5667-11ed-b186-36a705b63a4f,Communication Intern - BSDT,Nusantara Infrastructure,[BSDT] Akselerasi dan Pengembangan Bisnis Perusahaan melalui Strategi Komunikasi Stakeholder,1,Kota Tangerang Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_38539944-f328-4d58-bef3-1d8a97f607e4.jpg
1d474a14-6b97-11ed-8225-d61b0e2692e7,Community Development Facilitator Assistant,PT Bumitama Gunajaya Agro,Planter Development Program,4,Kab. Kotawaringin Timur,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png
458f8444-6fee-11ed-8b84-22d0c8df9d48,Community Development Interns,YHC QuIP (Quality Internship Program),Improving Performance Skill Through Project Management,10,Batola dan Banjarmasin Kalimantan Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_36c92668-9a5e-4ef2-89e6-717e1c387010.png
b85d7146-6bd9-11ed-9b00-0278cb7f6574,Community Empowerment Officer,BTPN Syariah,Community Empowerment Officer,9,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7d4136a8-0963-485e-95ce-1f9cd5233df6.png
0283bc25-600c-11ed-b7c7-aaf123262558,Community Intern,Zenius,Zenius Professionals Practice Program Angkatan 4,3,Kota Jakarta Selatan,BLENDED,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344946d7-f9c2-4c1e-8af0-646114c7d8ad.png
ca0635cc-566d-11ed-92ba-cac009710b2f,Comunication Intern,Nusantara Infrastructure,[MMN-JTSE] Pengembangan Bisnis Perusahaan melalui Optimalisasi Sumber Daya dan Analisa Peluang Improvement,1,Kota Makassar,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_38539944-f328-4d58-bef3-1d8a97f607e4.jpg
8764a5e8-6ad4-11ed-931a-a6bfdab34a31,Conservation Database & Analysis Assistant,PT Bumitama Gunajaya Agro,Planter Development Program,1,Kab. Kotawaringin Timur,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png
2b9dc1d1-600d-11ed-bb63-2e0edbdc1ce0,Contech Developer Intern,Zenius,Zenius Professionals Practice Program Angkatan 4,5,Kota Jakarta Selatan,BLENDED,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344946d7-f9c2-4c1e-8af0-646114c7d8ad.png
ad67662b-6ff1-11ed-83fd-7e8ddab09462, Content Creator,Bangbeli, Project-Based Learning Internship Bangbeli,6,Kota Malang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c75e82ed-0291-4702-be9a-43e96b6e253d.png
d322d597-7add-11ed-a3f0-e28bf6b6d14d,Content Creator,Erajaya,Lets Grow with Erajaya,3,Kota Jakarta Barat,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4b68b978-babc-4555-b29d-ac9ca4fe7af5.png
4a5f832a-6fad-11ed-9576-62d54cabf853,Content Creator,YHC QuIP (Quality Internship Program),Implies Smart4.0 for Education ,10,Banten dan Kalimantan Selatan ,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_36c92668-9a5e-4ef2-89e6-717e1c387010.png
ba8b1d4a-6b13-11ed-98f2-a6bfdab34a31,Content Creator & Talent Partnership Intern,Bank CIMB Niaga,Employer Branding Project,2,Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_de215b33-560a-4fc0-b322-6d9cc3b3a0b1.png
17df75e4-5500-11ed-b209-b250481d78c3,Content Lead Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),4,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg
7758e6d3-7066-11ed-8312-feb214c74b66,Content Manager ,Citiasia Inc.,Smart Cities & Smart enterprises: Co-Creation Solution & Innovation Development Internship Programs ,2,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_53530d4e-b597-4989-ba93-d03aeb8da921.png
85c302c8-81ba-11ed-8c99-9aeeab388a33,Content Producer & Currator,VOCASIA,Vocasia Internship Professional Edutech Program,2,Kota Jakarta Timur,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_47596fd8-2b46-4ad8-8a00-392d7c8107a2.png
edc2c875-6fe1-11ed-b6f6-62d54cabf853,Content Production and Streaming,YHC QuIP (Quality Internship Program),Improving Performance Skill Through Project Management,10,Batola dan Banjarmasin Kalimantan Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_36c92668-9a5e-4ef2-89e6-717e1c387010.png
3076dee2-7062-11ed-8312-feb214c74b66,Content Writer ,Citiasia Inc.,Smart Cities & Smart enterprises: Co-Creation Solution & Innovation Development Internship Programs ,6,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_53530d4e-b597-4989-ba93-d03aeb8da921.png
c83d8dec-64e0-11ed-8e15-4eaca8c1bf53,Content Writer Intern,Orbit Future Academy, Orbit 4 Indonesia Internship Program,3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_58c94cca-97a8-4618-a010-5296281e0222.jpg
53817f6b-670b-11ed-9ad9-5a2f049e0a05,Content Writer Marketplace,Erajaya,Lets Grow with Erajaya,2,Kota Jakarta Barat,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4b68b978-babc-4555-b29d-ac9ca4fe7af5.png
1e7a02bb-6b01-11ed-8147-a2c3ec1c6e84,Continuous Improvement,PT Bumitama Gunajaya Agro,Officer Development Program,3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png
f2f9b476-81bd-11ed-afe6-e28bf6b6d14d,Copywriter,VOCASIA,Vocasia Internship Professional Edutech Program,5,Kota Jakarta Timur,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_47596fd8-2b46-4ad8-8a00-392d7c8107a2.png
c9a91d88-657d-11ed-ac0b-96cc8f5beea7,Copywriter Intern,Zenius,Zenius Professionals Practice Program Angkatan 4,4,Kota Jakarta Selatan,BLENDED,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344946d7-f9c2-4c1e-8af0-646114c7d8ad.png
ed0114a8-54e0-11ed-8e0a-3642855f7e03,Core & Fiberaztion Project Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),5,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg
4bc0fb24-6baf-11ed-98f2-a6bfdab34a31,Corporate Banking Strategy Intern,Bank CIMB Niaga,Corporate Banking Strategy Intern (COBA),3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_de215b33-560a-4fc0-b322-6d9cc3b3a0b1.png
832160be-54d5-11ed-8e0a-3642855f7e03,Corporate Communication & CSR Intern,Nusantara Infrastructure,Nusantara All Division ,1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_38539944-f328-4d58-bef3-1d8a97f607e4.jpg
1daea319-8590-11ed-a5b3-36fb96982c30,Corporate Communication Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),2,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg
f1cb16a2-54d6-11ed-b209-b250481d78c3,Corporate Communication Intern (Graphic Designer),Nusantara Infrastructure,Nusantara All Division ,1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_38539944-f328-4d58-bef3-1d8a97f607e4.jpg
8ea53811-6fbb-11ed-ab38-feb214c74b66,Corporate Communications Intern,PT Petrokimia Gresik,Petrokimia Undergraduate Apprenticeship Program Cycle 4,3,Kab. Gresik,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_87fed9ce-8cc7-4c55-8727-1c02a5030d20.png
b18c3c6e-6f9c-11ed-8b84-22d0c8df9d48,Corporate Finance Intern,PT Petrokimia Gresik,Petrokimia Undergraduate Apprenticeship Program Cycle 4,6,Kab. Gresik,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_87fed9ce-8cc7-4c55-8727-1c02a5030d20.png
99b4d178-8590-11ed-a5b3-36fb96982c30,Corporate Secretary Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg
727ba7f6-54d7-11ed-a443-0a3963f6cf56,Corporate Secretary Intern,Nusantara Infrastructure,Nusantara All Division ,1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_38539944-f328-4d58-bef3-1d8a97f607e4.jpg
9f3f366e-6653-11ed-9ad9-5a2f049e0a05,Creative Graphic Design Intern,Bank CIMB Niaga,Employer Branding Project,2,Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_de215b33-560a-4fc0-b322-6d9cc3b3a0b1.png
3fd79b95-64e3-11ed-8ebb-320b4c7afbe7,Creative Intern for Orbit Global Alliances,Orbit Future Academy, Orbit 4 Indonesia Internship Program,1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_58c94cca-97a8-4618-a010-5296281e0222.jpg
